SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL,Tanimoto_Similarity
NC(=O)C=1C=CC(=NC1)N2CCN(CC2)C3=NC=4C=CC=CC4N3,Z2179117689,322.365,322.365,1.764,-4.391,2,5,91.14,3,https://real.enamine.net/public-enum-files/Z2179117689,0.2835820895522388
CCC=1C=CN=C(C1)C(=O)NC=2C=C(C)NC2C(=O)OC,Z1590690043,287.314,287.314,2.636,-3.438,2,3,84.08,5,https://real.enamine.net/public-enum-files/Z1590690043,0.2835820895522388
CC(C)C=1N=CC=C(N1)C(=O)NC=2C=CC=3NC(=O)NC3C2,Z7152748216,297.313,297.313,1.877,-3.899,3,4,96.01,3,https://real.enamine.net/public-enum-files/Z7152748216,0.2835820895522388
O=C(NC1=CNC=2C=CC=CC12)C3=NNC=4C=CC=CC34,Z2735407330,276.293,276.293,2.991,-4.972,3,2,73.57,2,https://real.enamine.net/public-enum-files/Z2735407330,0.2835820895522388
C[C@H](NC(=O)C=1C=CC=2CN(C(=O)C2C1)C3CCC(=O)NC3=O)C4=NC=5C=CC=CC5N4,Z4999485233,431.445,431.445,1.178,-4.659,3,5,124.26,4,https://real.enamine.net/public-enum-files/Z4999485233,0.2826086956521739
CCNS(=O)(=O)C=1C=CC(C)=C(C1)C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3,Z301752462,434.513,434.513,4.294,-6.844,3,4,103.95,5,https://real.enamine.net/public-enum-files/Z301752462,0.2823529411764706
CC1(NC(=O)NC1=O)C=2C=CC=C(C2)C(=O)NC=3C=CC(=CC3)C4=NC=5C=C(F)C=CC5N4,Z1452126647,443.431,443.431,3.461,-6.867,4,4,115.98,4,https://real.enamine.net/public-enum-files/Z1452126647,0.2823529411764706
O=C(CC1=CSC2=NC(=CN12)C=3C=CC=CC3)NC=4C=C(F)C=CC4F,Z169620890,369.39,369.39,3.856,-5.977,1,2,46.4,4,https://real.enamine.net/public-enum-files/Z169620890,0.28205128205128205
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CC(=CC=N4)C(O)C(F)(F)F,Z5510582914,441.407,441.407,2.399,-4.662,2,5,92.93,7,https://real.enamine.net/public-enum-files/Z5510582914,0.28205128205128205
CN1C=NC(=N1)C(=O)NC=2SC=3CCCCC3C2C4=NC5=CC=CC=C5N4,Z2188714217,378.453,378.453,2.539,-5.981,2,4,88.49,3,https://real.enamine.net/public-enum-files/Z2188714217,0.28205128205128205
CNCC(=O)NC(CC=1C=CC(O)=CC1)C2=NC=3C=CC=CC3N2,Z4928135049,324.378,324.378,1.25,-2.82,4,4,90.04,6,https://real.enamine.net/public-enum-files/Z4928135049,0.28205128205128205
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CSC(=N4)N5CCCCC5,Z5510594855,432.543,432.543,3.876,-5.299,1,5,75.94,6,https://real.enamine.net/public-enum-files/Z5510594855,0.28205128205128205
CCN[C@H](C)CNC(=O)C(CC=1C=CC=CC1)NC(=O)C2=CC=CS2,Z2441099852,359.488,359.488,2.461,-4.198,3,3,70.23,9,https://real.enamine.net/public-enum-files/Z2441099852,0.28205128205128205
CC(=O)NCC1CCN(CC1)C=2C=CC=3C=C(Cl)C=NC3N2,Z2968482527,318.802,318.802,1.426,-3.873,1,4,58.12,3,https://real.enamine.net/public-enum-files/Z2968482527,0.28205128205128205
CC1=NOC(=N1)C=2C=CC=CC2NC(=O)C3=CN4CCCNC(=O)C4=C3,Z5428055499,351.36,351.36,-0.213,-3.292,2,4,102.05,3,https://real.enamine.net/public-enum-files/Z5428055499,0.28205128205128205
COCC=1C=CC=C(C1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1451066117,308.335,308.335,1.327,-2.807,2,4,79.9,5,https://real.enamine.net/public-enum-files/Z1451066117,0.28169014084507044
COC=1C=CC(OC)=C(C1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1451066972,324.335,324.335,1.543,-2.978,2,5,89.13,5,https://real.enamine.net/public-enum-files/Z1451066972,0.28169014084507044
CCOC=1C=CC(=CN1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1511546997,309.323,309.323,1.615,-2.87,2,5,92.79,5,https://real.enamine.net/public-enum-files/Z1511546997,0.28169014084507044
CCC1=NNC(=N1)C=2C=CC=CC2NC(=O)C=3C=CC(=CC3)CC#N,Z1529716387,331.372,331.372,1.697,-4.973,2,4,94.46,5,https://real.enamine.net/public-enum-files/Z1529716387,0.28169014084507044
CS(=O)(=O)C=1C=CC=NC1C(=O)NC=2C=CC=3NN=CC3C2Cl,Z4093725318,350.781,350.781,0.713,-3.472,2,5,104.81,3,https://real.enamine.net/public-enum-files/Z4093725318,0.28169014084507044
CCNC=1C=CC=NC1C(=O)NC=2C=CC=3NN=CC3C2Cl,Z5330395230,315.758,315.758,2.984,-3.821,3,4,82.7,4,https://real.enamine.net/public-enum-files/Z5330395230,0.28169014084507044
COC=1C=C(C)C=CC1C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1766353748,308.335,308.335,2.052,-3.665,2,4,79.9,4,https://real.enamine.net/public-enum-files/Z1766353748,0.28169014084507044
COC=1C=CC(C(=O)NC2=CNN=C2C=3C=CC=CN3)=C(C1)OC,Z1451067590,324.335,324.335,1.543,-2.978,2,5,89.13,5,https://real.enamine.net/public-enum-files/Z1451067590,0.28169014084507044
O=C(CCC1CCNC1)NC=2C=CC(=CC2)C3=NC4=CC=CC=C4N3,Z2434173808,334.416,334.416,3.049,-4.318,3,3,69.81,5,https://real.enamine.net/public-enum-files/Z2434173808,0.28169014084507044
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC=4COCC4C3,Z1559984182,306.319,306.319,1.013,-3.08,2,4,79.9,3,https://real.enamine.net/public-enum-files/Z1559984182,0.28169014084507044
O=C(O)CCCNC(=O)C=1C=CC=CC1CSC2=NC=3C=CC=CC3N2,Z1455128987,369.439,369.439,2.868,-5.341,3,4,95.08,8,https://real.enamine.net/public-enum-files/Z1455128987,0.28169014084507044
CC(OC=1C=CC(=CC1)C(F)(F)F)C(=O)N2CCCC(C2)C3=NC=4C=CC=CC4N3,Z1783313920,417.425,417.425,4.354,-5.673,1,3,58.22,5,https://real.enamine.net/public-enum-files/Z1783313920,0.2808988764044944
CC(=O)NCC1CN(CCO1)C=2C=CC=3C=C(Cl)C=NC3N2,Z2969780535,320.774,320.774,1.069,-3.845,1,5,67.35,3,https://real.enamine.net/public-enum-files/Z2969780535,0.2804878048780488
CC(C)(C)OC(=O)N1CCC=2N=CC(=CC2C1)NC(=O)C3=CC=CS3,Z1583873560,359.445,359.445,3.311,-3.925,1,3,71.53,4,https://real.enamine.net/public-enum-files/Z1583873560,0.2804878048780488
CCC=1C=CC=C(C)C1NS(=O)(=O)C=2C=CC(=CC2)CCNC(C)=O,Z737690068,360.472,360.472,1.864,-4.304,2,3,75.27,6,https://real.enamine.net/public-enum-files/Z737690068,0.28
O=C(NCC1=NC(=NN1)C=2C=CC=CC2)NC=3C=C(F)C=CC3F,Z1226852716,329.305,329.305,2.788,-4.803,3,3,82.7,4,https://real.enamine.net/public-enum-files/Z1226852716,0.28
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C=4C=CN(N4)C(F)F,Z1593436405,382.368,382.368,2.094,-3.812,1,4,77.63,6,https://real.enamine.net/public-enum-files/Z1593436405,0.28
"C[C@H]1CC[C@H](O1)C(=O)NC=2C=CC=3NC(=NC3C2)C=4C=CC=CN4 |&1:1,4,r|",Z2255854830,322.362,322.362,2.94,-3.591,2,4,79.9,3,https://real.enamine.net/public-enum-files/Z2255854830,0.28
CNC(=O)C=1C=CC=C(NC(=O)C=2C=CC=3N=CC=CC3C2)C1C,Z915524198,319.358,319.358,1.426,-4.65,2,3,71.09,3,https://real.enamine.net/public-enum-files/Z915524198,0.27941176470588236
COC(=O)C=1NC(C)=CC1NC(=O)C=2C=C(C=CN2)C(C)(C)C,Z3472109429,315.368,315.368,3.434,-4.02,2,3,84.08,5,https://real.enamine.net/public-enum-files/Z3472109429,0.27941176470588236
COC(=O)C=1NC(C)=CC1NC(=O)C=2C=C(C=CN2)N(C)C,Z1737929381,302.329,302.329,2.323,-2.251,2,4,87.32,5,https://real.enamine.net/public-enum-files/Z1737929381,0.27941176470588236
COCCOC=1C=CC=C(C1)S(=O)(=O)NC(=O)C=2C=CC=CN2,Z2073381907,336.365,336.365,1.888,-2.674,1,6,94.59,6,https://real.enamine.net/public-enum-files/Z2073381907,0.27941176470588236
CC=1NC=2C=CC=CC2C1NC(=O)CCCC=3C=CC=CN3,Z4186254058,293.364,293.364,1.979,-3.436,2,2,57.78,5,https://real.enamine.net/public-enum-files/Z4186254058,0.27941176470588236
COC=1C=CC(OC)=C(C1)C2CC2C(=O)NC=3C=NN(C3)C4CCN(C)CC4,Z2783290948,384.473,384.473,1.321,-1.814,1,5,68.62,6,https://real.enamine.net/public-enum-files/Z2783290948,0.27906976744186046
CC1OC=2C(=CC=CC2NC1=O)C(=O)NCCC3=NC4=CC(F)=CC=C4N3,Z1311055976,368.363,368.363,1.898,-4.599,3,4,96.11,4,https://real.enamine.net/public-enum-files/Z1311055976,0.27906976744186046
O=C(NCC1=NC=2C=C(F)C=CC2N1)C3=NC=4C=NC=CC4S3,Z2229116409,327.338,327.338,2.534,-2.842,2,4,83.56,3,https://real.enamine.net/public-enum-files/Z2229116409,0.27848101265822783
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CSC(=N4)C=5C=CC=NC5,Z5510582048,426.496,426.496,3.146,-4.933,1,5,85.59,6,https://real.enamine.net/public-enum-files/Z5510582048,0.27848101265822783
CCOC(=O)C1=NC(=CS1)C(=O)NC2=NC=3C=CC=CC3N2CCC=4C=CC=CN4,Z5510586714,421.474,421.474,2.563,-4.036,1,5,99.0,8,https://real.enamine.net/public-enum-files/Z5510586714,0.27848101265822783
CN(CCNC(=O)CC1CCCC(O)C1)C(=O)C2=NC3=CC=CC=C3NC2=O,Z5869944681,386.446,386.446,-0.638,-2.991,3,5,111.1,6,https://real.enamine.net/public-enum-files/Z5869944681,0.27848101265822783
CCC1=NNC(=N1)C=2C=CC=CC2NC(=O)C=3C=CC(=CC3)CNC(C)=O,Z1518687633,363.414,363.414,1.083,-4.69,3,4,99.77,6,https://real.enamine.net/public-enum-files/Z1518687633,0.2777777777777778
CCCC=1C=C(C=CN1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z2197549077,307.351,307.351,1.874,-2.911,2,4,83.56,5,https://real.enamine.net/public-enum-files/Z2197549077,0.2777777777777778
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=NC3)C4CCC4,Z5714958367,319.361,319.361,1.819,-3.341,2,4,83.56,4,https://real.enamine.net/public-enum-files/Z5714958367,0.2777777777777778
CCC=1C=C(C=CC1F)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z6286671546,310.326,310.326,2.733,-4.22,2,3,70.67,4,https://real.enamine.net/public-enum-files/Z6286671546,0.2777777777777778
COC=1C=C(OC)C(=CN1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z6680124522,325.323,325.323,1.386,-2.529,2,6,102.02,5,https://real.enamine.net/public-enum-files/Z6680124522,0.2777777777777778
NC(=O)CCC=1C=CC=CC1NC(=O)C=2C=CC=C3NC(=NC23)C=4C=CC=CC4,Z7771738086,384.432,384.432,2.717,-6.06,3,3,100.87,6,https://real.enamine.net/public-enum-files/Z7771738086,0.2777777777777778
O=C1NC=2C=CC(=CC2N1)C3=CSC(=N3)C=4C=CC(F)=CC4F,Z8464874908,329.326,329.326,3.963,-6.274,2,2,54.02,2,https://real.enamine.net/public-enum-files/Z8464874908,0.2777777777777778
CC(C=1C=CC=CN1)N(C)C(=O)CCC2=NC=3C=CC=CC3C(=O)N2,Z905703374,336.389,336.389,0.038,-3.213,1,4,74.66,5,https://real.enamine.net/public-enum-files/Z905703374,0.2777777777777778
CCC1=NNC(=N1)C=2C=CC=CC2NC(=O)C3=CC=C(C)C(F)=C3,Z1518690286,324.353,324.353,3.0,-5.31,2,3,70.67,4,https://real.enamine.net/public-enum-files/Z1518690286,0.2777777777777778
CSCC=1C=CC=C(C1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1559979121,324.402,324.402,2.277,-3.704,2,3,70.67,5,https://real.enamine.net/public-enum-files/Z1559979121,0.2777777777777778
O=C(NC1CN(C1)C=2C=CC=CN2)C3=CC(=O)NC(=N3)C4CC4,Z3603924078,311.339,311.339,0.763,-3.324,2,5,86.69,4,https://real.enamine.net/public-enum-files/Z3603924078,0.2777777777777778
CC(=O)NC1=NC(=CS1)C(=O)NC=2C=CC(=CC2)C(C)C,Z362733024,303.381,303.381,3.433,-5.003,2,3,71.09,4,https://real.enamine.net/public-enum-files/Z362733024,0.2777777777777778
CC(C)OC=1C=CC(=CN1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1451066599,323.35,323.35,1.924,-2.861,2,5,92.79,5,https://real.enamine.net/public-enum-files/Z1451066599,0.2777777777777778
CCC1=NNC(=N1)C=2C=CC=CC2NC(=O)C=3C=CC(=CC3)C(C)(C)C(F)(F)F,Z1875186206,402.414,402.414,3.725,-6.117,2,3,70.67,6,https://real.enamine.net/public-enum-files/Z1875186206,0.2777777777777778
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=CC3)C4CC4(F)F,Z6286671430,340.328,340.328,1.858,-4.363,2,3,70.67,4,https://real.enamine.net/public-enum-files/Z6286671430,0.2777777777777778
CC(=O)NC=1C=CC(Cl)=CC1NC(=O)C2=CC(C)=C3C(=O)NC(O)=NC3=N2,Z1250860721,387.778,387.778,1.932,-5.747,4,6,132.78,3,https://real.enamine.net/public-enum-files/Z1250860721,0.2777777777777778
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C3=CC(=CN3C)C(N)=O,Z1453957499,323.35,323.35,0.304,-3.199,3,3,105.8,4,https://real.enamine.net/public-enum-files/Z1453957499,0.2777777777777778
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=C(F)C3)C(F)(F)F,Z1787131395,350.271,350.271,2.653,-4.248,2,3,70.67,4,https://real.enamine.net/public-enum-files/Z1787131395,0.2777777777777778
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=CC3)C4(F)COC4,Z6286671675,338.337,338.337,1.425,-3.954,2,4,79.9,4,https://real.enamine.net/public-enum-files/Z6286671675,0.2777777777777778
O=C(NS(=O)(=O)C=1C=CC=C2C=NC=CC12)C=3C=CC=4OC(=O)NC4C3,Z2103987600,369.353,369.353,2.083,-4.926,2,6,114.46,2,https://real.enamine.net/public-enum-files/Z2103987600,0.27710843373493976
COC1=CC=C(NC(=O)C2=CN=C(CC=3C=CC=CC3)S2)C(F)=C1,Z4493818232,342.389,342.389,3.391,-4.209,1,3,51.22,5,https://real.enamine.net/public-enum-files/Z4493818232,0.27710843373493976
COC=1C=CC=C2CCC(C(=O)NC=3C=CC(=NC3)N4CCN(C)CC4)C12,Z2212543546,366.458,366.458,2.81,-3.08,1,5,57.7,4,https://real.enamine.net/public-enum-files/Z2212543546,0.27710843373493976
CC(=O)NCC1CCCN1C2=CC(C)=NC(=N2)C=3C=CC=CN3,Z4326713844,311.382,311.382,1.361,-2.791,1,5,71.01,4,https://real.enamine.net/public-enum-files/Z4326713844,0.27710843373493976
CC(=O)NCC1CN(CCO1)C(=O)CC=2C=CC=C(N2)C(F)(F)F,Z2954787321,345.318,345.318,0.022,-2.537,1,4,71.53,5,https://real.enamine.net/public-enum-files/Z2954787321,0.27710843373493976
CC(=O)NC=1C=CC(=CC1)C2=CN(CC3=CC=4C=CC(F)=CC4NC3=O)N=N2,Z5294338736,377.373,377.373,1.396,-4.729,2,4,88.91,4,https://real.enamine.net/public-enum-files/Z5294338736,0.27710843373493976
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CSC(=N4)C5CNCCO5,Z5510884390,434.516,434.516,1.485,-3.473,2,6,93.96,6,https://real.enamine.net/public-enum-files/Z5510884390,0.27710843373493976
CC1=CC(=CC(C)=N1)C(=O)NC=2C=CC=C3C(=O)NC=CC23,Z7240276850,293.321,293.321,1.686,-4.011,2,3,71.09,2,https://real.enamine.net/public-enum-files/Z7240276850,0.27692307692307694
CC1=NC=2C=C(C=CC2N1)C=3C=CN=C(C3)NC=4C=CC=CN4,Z6047178533,301.346,301.346,3.518,-4.407,2,4,66.49,3,https://real.enamine.net/public-enum-files/Z6047178533,0.27692307692307694
CC1=NC=2C=C(C=CC2N1)NC(=O)C=3C=C(C)N=C(C)N3,Z1668111605,281.313,281.313,2.231,-2.723,2,4,83.56,2,https://real.enamine.net/public-enum-files/Z1668111605,0.27692307692307694
CN1C=C(NC(=O)CCCC(=O)NC2=CN(C)N=C2C=3C=CC=CN3)C(=N1)C=4C=CC=CN4,Z1428053314,444.49,444.49,-0.443,-1.459,2,6,119.62,8,,0.27692307692307694
CC=1C=CC(NC(=O)C=2C=CN=C3C=CC=CC23)=C(O)C1,Z101207282,278.306,278.306,3.343,-4.272,2,3,62.22,2,https://real.enamine.net/public-enum-files/Z101207282,0.27692307692307694
COC=1C=C(F)C=CC1N2CCN(CC2)C(=O)C3CC(F)(F)C3,Z1375888660,328.33,328.33,1.789,-3.921,0,3,32.78,3,https://real.enamine.net/public-enum-files/Z1375888660,0.27631578947368424
CC=1C=CC=2C=CC=C(C2N1)S(=O)(=O)NCC(O)C3CC3,Z1498504704,306.382,306.382,2.291,-2.802,2,4,79.29,4,https://real.enamine.net/public-enum-files/Z1498504704,0.27631578947368424
CN1C(=O)C=2C=C(C=NC2N(C)C1=O)NC(=O)C=3C=C(N=C4C=CC=CC34)C=5C=CC=CN5,Z231228466,438.439,438.439,2.962,-5.033,1,6,108.39,3,https://real.enamine.net/public-enum-files/Z231228466,0.27631578947368424
CCN1C(=NC=2C=CC=NC21)NC(=O)C3=CSC(=N3)C4=CC=CO4,Z2230733655,339.374,339.374,2.88,-4.497,1,4,85.84,4,https://real.enamine.net/public-enum-files/Z2230733655,0.27631578947368424
CC(=O)NCC1CCN(CC1)C2=NC(C)=NC=3CCCCC23,Z1642064618,302.415,302.415,1.556,-2.407,1,4,58.12,3,https://real.enamine.net/public-enum-files/Z1642064618,0.27631578947368424
CC1=CC=C(O1)C=2C=C(NN2)C(=O)NC3=CN(C)N=C3C4=CC=CC=N4,Z1428924742,348.36,348.36,2.061,-3.029,2,4,101.63,4,https://real.enamine.net/public-enum-files/Z1428924742,0.27631578947368424
CC1=CSC(C(=O)NC2=NC=3C=CC=CC3N2CCC=4C=CC=CN4)=C1Cl,Z1840156300,396.895,396.895,3.662,-5.678,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z1840156300,0.27631578947368424
O=C(CN1C(=O)OC=2C=CC=CC21)NC=3C=CC=C(C3)C4=NC5=CC=CC=C5N4,Z52369064,384.388,384.388,3.864,-5.899,2,4,87.32,4,https://real.enamine.net/public-enum-files/Z52369064,0.27631578947368424
CC(C)(C)C1=CC(=NO1)C(=O)NC2=NC=3C=CC=CC3N2CCC=4C=CC=CN4,Z1334431568,389.451,389.451,3.438,-4.448,1,4,85.84,6,https://real.enamine.net/public-enum-files/Z1334431568,0.27631578947368424
CC=1C(=CSC1Br)C(=O)NC2=NC=3C=CC=CC3N2CCC=4C=CC=CN4,Z1726725987,441.346,441.346,4.302,-6.247,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z1726725987,0.27631578947368424
N#CC=1C=CC(=CC1)CCC(=O)NC2=NC=3C=CC(F)=CC3N2,Z1902967424,308.311,308.311,3.176,-5.057,2,3,81.57,4,https://real.enamine.net/public-enum-files/Z1902967424,0.27631578947368424
COC=1C=C(C=C(C1)[N+]([O-])=O)C(=O)NC=2C=CC(=CC2)C3=NC4=CC=CC=C4N3,Z223897870,388.377,388.377,4.484,-6.752,2,5,110.15,5,https://real.enamine.net/public-enum-files/Z223897870,0.27631578947368424
CN(C)CCOC=1C=CC=CC1NC(=O)C=2C=C(C=CN2)N3CCOCC3,Z3209173828,370.446,370.446,1.736,-2.767,1,6,66.93,7,https://real.enamine.net/public-enum-files/Z3209173828,0.27631578947368424
CC=1C=CC(=CC1C(=O)NC=2C=CC(=CC2)C3=NC4=CC=CC=C4N3)S(=O)(=O)NC5CC5,Z301771108,446.524,446.524,4.349,-7.114,3,4,103.95,5,https://real.enamine.net/public-enum-files/Z301771108,0.27586206896551724
COC=1C=CC=2CCC(C(=O)NC=3C=CC(=CN3)N4CCN(CC4)C(=O)C5CC5)C2C1,Z1869991157,420.505,420.505,2.533,-4.379,1,5,74.77,5,https://real.enamine.net/public-enum-files/Z1869991157,0.27586206896551724
O=C(NC1=NC=2C=CC=CC2N1C3CCCC3)C=4C=CN=CN4,Z1743323085,307.351,307.351,2.584,-4.112,1,4,72.7,3,https://real.enamine.net/public-enum-files/Z1743323085,0.2753623188405797
CC=1C=CC=C(N1)NC(=O)C=2C=C(N=C3C=CC=CC23)C4=CC=CC=N4,Z59307820,340.379,340.379,3.592,-4.749,1,4,67.77,3,https://real.enamine.net/public-enum-files/Z59307820,0.2753623188405797
O=C(NC=1C=CC=C2C(=O)NC=CC12)C=3C=CC(F)=CC3,Z3953592899,282.27,282.27,1.879,-5.149,2,2,58.2,2,https://real.enamine.net/public-enum-files/Z3953592899,0.2753623188405797
COC=1C=CC(=CC1NC(C)=O)NC(=O)C=2C=NC3=CC=CC=C3N2,Z289300116,336.345,336.345,1.473,-3.285,2,5,93.21,4,https://real.enamine.net/public-enum-files/Z289300116,0.2753623188405797
CN(C)CCN1C=C(N=N1)C(=O)NC=2C=CC=C3C=CC=CC23,Z1269853581,309.367,309.367,2.039,-3.197,1,4,63.05,5,https://real.enamine.net/public-enum-files/Z1269853581,0.2753623188405797
O=C(NC1COC1)N2CCC(CC2)C3=NC=4C=CC=CC4N3,Z3500518567,300.356,300.356,1.989,-2.921,2,3,70.25,2,https://real.enamine.net/public-enum-files/Z3500518567,0.2753623188405797
CN(C)C(=O)CN1C=C(N=N1)C(=O)NC=2C=CC=C3C=CC=CC23,Z826641804,323.35,323.35,1.357,-3.636,1,4,80.12,4,https://real.enamine.net/public-enum-files/Z826641804,0.2753623188405797
O=C(NC=1C=CC=2NC(=NC2C1)C(F)F)C=3C=CC(=O)NN3,Z1530035261,305.24,305.24,-0.371,-3.513,3,4,99.24,3,https://real.enamine.net/public-enum-files/Z1530035261,0.2753623188405797
NC(=O)C=1C=C(NC(=O)C=2C=C(N=C3C=C(F)C=CC23)C=4C=CC=CC4)NN1,Z1524007932,375.357,375.357,2.774,-6.244,3,4,113.76,4,https://real.enamine.net/public-enum-files/Z1524007932,0.275
CC1=CC=C(C2=NC(=CS2)C(=O)NC3=NC=4C=CC=CC4N3CCC=5C=CC=CN5)N1C,Z1528923338,442.538,442.538,4.395,-4.777,1,4,77.63,6,https://real.enamine.net/public-enum-files/Z1528923338,0.275
CCOC(C)C1=NC(=CS1)C(=O)NC2=NC=3C=CC=CC3N2CCC=4C=CC=CN4,Z1334432088,421.517,421.517,2.973,-3.973,1,5,81.93,8,https://real.enamine.net/public-enum-files/Z1334432088,0.275
CC1CC2(C1)CC(C2)NS(=O)(=O)C=3C=CC=CC3CN4C=NC=N4,Z5124078725,346.449,346.449,2.299,-4.111,1,4,76.88,4,https://real.enamine.net/public-enum-files/Z5124078725,0.275
O=C(C1=CC=2C=CC(=CC2N1)OC(F)(F)F)N3CCC4=C(C=NN4C=5C=CC=CC5)C3,Z766554114,426.392,426.392,4.433,-6.503,1,3,63.15,4,https://real.enamine.net/public-enum-files/Z766554114,0.27472527472527475
CC=1C=CC=C2CN(CCC12)S(=O)(=O)C=3C=CSC3C(=O)NC[C@H]4CCCCN4,Z3827524880,433.59,433.59,3.758,-4.595,2,4,78.51,4,https://real.enamine.net/public-enum-files/Z3827524880,0.27472527472527475
CC=1C=C(C=CC1N2CCN(C)CC2)NC(=O)C=3C=NN(C3C(F)(F)F)C=4N=CC=CC4Cl,Z1147701096,478.898,478.898,2.911,-4.978,1,5,66.29,5,https://real.enamine.net/public-enum-files/Z1147701096,0.27472527472527475
CC=1C=CC=CC1NC(=O)C=2C=C(ON2)C=3C=CC=CC3,Z164726778,278.306,278.306,3.383,-4.781,1,2,55.13,3,https://real.enamine.net/public-enum-files/Z164726778,0.27419354838709675
O=C(C=1C=CC=CN1)N2CCN(CC2)C(=O)C3=CC=CC4=CC=CC=C34,Z316830226,345.395,345.395,2.011,-5.358,0,3,53.51,2,https://real.enamine.net/public-enum-files/Z316830226,0.27419354838709675
O=C(NC1=CNN=C1C=2C=CC=CN2)C3=CN=C4CCCCC4=C3,Z6680124295,319.361,319.361,1.889,-3.164,2,4,83.56,3,https://real.enamine.net/public-enum-files/Z6680124295,0.273972602739726
O=C(CN1C(=O)C=2C=CC(F)=CC2S1(=O)=O)NC=3C=CC=CC3,Z2017022495,334.324,334.324,1.83,-4.408,1,4,83.55,3,https://real.enamine.net/public-enum-files/Z2017022495,0.273972602739726
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=NC3)N4CCCC4,Z1451067302,334.376,334.376,1.147,-2.894,2,5,86.8,4,https://real.enamine.net/public-enum-files/Z1451067302,0.273972602739726
CCC=1C=CC(C(=O)NC2=CNN=C2C=3C=CC=CN3)=C(F)C1,Z6286671479,310.326,310.326,2.323,-4.448,2,3,70.67,4,https://real.enamine.net/public-enum-files/Z6286671479,0.273972602739726
CCC=1C=C(F)C=C(C1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z6286671610,310.326,310.326,2.733,-4.448,2,3,70.67,4,https://real.enamine.net/public-enum-files/Z6286671610,0.273972602739726
CN(CC1=NC=2C=CC=CC2N1)C(=O)C3=CNC=4N=CN=CC34,Z5590831263,306.323,306.323,0.795,-3.836,2,4,90.56,3,https://real.enamine.net/public-enum-files/Z5590831263,0.273972602739726
CC=1C=C(C)C=C(C1)C(=O)NC2=CNN=C2C=3C=CC=CC3F,Z1935652654,309.338,309.338,3.771,-5.498,2,2,57.78,3,https://real.enamine.net/public-enum-files/Z1935652654,0.273972602739726
O=C(NC=1C=CC=C2N=CC=CC12)C3=CC(=NN3)C4CCCN4,Z5292432025,307.351,307.351,1.859,-3.277,3,4,82.7,3,https://real.enamine.net/public-enum-files/Z5292432025,0.273972602739726
CC1=NN(C2=NC=3C=CC=CC3N2)C=4N=CC(=CC14)C(=O)NC5=CC=CC(=C5)S(=O)(=O)N(C)C,Z383117302,475.525,475.525,2.874,-5.709,2,6,125.87,4,https://real.enamine.net/public-enum-files/Z383117302,0.27380952380952384
O=C(C=1C=CC=2C(=O)OC(CC2C1)C=3C=CC=CC3)N4CC(C4)C5=NC=6C=CC=CC6N5,Z1423391170,423.464,423.464,2.343,-6.078,1,3,75.29,3,https://real.enamine.net/public-enum-files/Z1423391170,0.27380952380952384
CC=1C=CC(NC(=O)C=2C=CC=C3N=CC=CC23)=C(O)C1,Z229475508,278.306,278.306,3.157,-4.272,2,3,62.22,2,https://real.enamine.net/public-enum-files/Z229475508,0.2727272727272727
COC=1C=CC(=CC1)N2N=C(C=C2C)C(=O)N3CCC(CC3)OC,Z1575421499,329.394,329.394,1.084,-2.905,0,4,56.59,4,https://real.enamine.net/public-enum-files/Z1575421499,0.2727272727272727
CC=1C=CC(NC(=O)C=2C=CC=3N=CC=CC3C2)=C(O)C1,Z916789874,278.306,278.306,3.157,-4.272,2,3,62.22,2,https://real.enamine.net/public-enum-files/Z916789874,0.2727272727272727
